,objid,class
3849,1237650000000000000,STAR
3850,1237650000000000000,STAR
3851,1237650000000000000,STAR
3852,1237650000000000000,GALAXY
3853,1237650000000000000,STAR
3854,1237650000000000000,STAR
3855,1237650000000000000,STAR
3856,1237650000000000000,STAR
3857,1237650000000000000,QSO
3858,1237650000000000000,STAR
3859,1237650000000000000,QSO
3860,1237650000000000000,GALAXY
3861,1237650000000000000,STAR
3862,1237650000000000000,STAR
3863,1237650000000000000,STAR
3864,1237650000000000000,QSO
3865,1237650000000000000,QSO
3866,1237650000000000000,STAR
3867,1237650000000000000,STAR
3868,1237650000000000000,STAR
3869,1237650000000000000,STAR
3870,1237650000000000000,STAR
3871,1237650000000000000,STAR
3872,1237650000000000000,STAR
3873,1237650000000000000,STAR
3874,1237650000000000000,STAR
3875,1237650000000000000,STAR
3876,1237650000000000000,STAR
3877,1237650000000000000,STAR
3878,1237650000000000000,STAR
3879,1237650000000000000,STAR
3880,1237650000000000000,STAR
3881,1237650000000000000,STAR
3882,1237650000000000000,STAR
3883,1237650000000000000,STAR
3884,1237650000000000000,STAR
3885,1237650000000000000,STAR
3886,1237650000000000000,STAR
3887,1237650000000000000,STAR
3888,1237650000000000000,GALAXY
3889,1237650000000000000,GALAXY
3890,1237650000000000000,STAR
3891,1237650000000000000,STAR
3892,1237650000000000000,QSO
3893,1237650000000000000,STAR
3894,1237650000000000000,STAR
3895,1237650000000000000,STAR
3896,1237650000000000000,STAR
3897,1237650000000000000,STAR
3898,1237650000000000000,GALAXY
3899,1237650000000000000,QSO
3900,1237650000000000000,STAR
3901,1237650000000000000,QSO
3902,1237650000000000000,GALAXY
3903,1237650000000000000,QSO
3904,1237650000000000000,QSO
3905,1237650000000000000,GALAXY
3906,1237650000000000000,STAR
3907,1237650000000000000,STAR
3908,1237650000000000000,GALAXY
3909,1237650000000000000,STAR
3910,1237650000000000000,GALAXY
3911,1237650000000000000,GALAXY
3912,1237650000000000000,GALAXY
3913,1237650000000000000,GALAXY
3914,1237650000000000000,STAR
3915,1237650000000000000,QSO
3916,1237650000000000000,GALAXY
3917,1237650000000000000,GALAXY
3918,1237650000000000000,GALAXY
3919,1237650000000000000,GALAXY
3920,1237650000000000000,GALAXY
3921,1237650000000000000,GALAXY
3922,1237650000000000000,GALAXY
3923,1237650000000000000,GALAXY
3924,1237650000000000000,QSO
3925,1237650000000000000,QSO
3926,1237650000000000000,GALAXY
3927,1237650000000000000,GALAXY
3928,1237650000000000000,STAR
3929,1237650000000000000,QSO
3930,1237650000000000000,STAR
3931,1237650000000000000,GALAXY
3932,1237650000000000000,GALAXY
3933,1237650000000000000,STAR
3934,1237650000000000000,STAR
3935,1237650000000000000,GALAXY
3936,1237650000000000000,GALAXY
3937,1237650000000000000,STAR
3938,1237650000000000000,QSO
3939,1237650000000000000,STAR
3940,1237650000000000000,STAR
3941,1237650000000000000,QSO
3942,1237650000000000000,STAR
3943,1237650000000000000,GALAXY
3944,1237650000000000000,GALAXY
3945,1237650000000000000,GALAXY
3946,1237650000000000000,STAR
3947,1237650000000000000,STAR
3948,1237650000000000000,GALAXY
3949,1237650000000000000,GALAXY
3950,1237650000000000000,GALAXY
3951,1237650000000000000,GALAXY
3952,1237650000000000000,GALAXY
3953,1237650000000000000,GALAXY
3954,1237650000000000000,GALAXY
3955,1237650000000000000,GALAXY
3956,1237650000000000000,QSO
3957,1237650000000000000,STAR
3958,1237650000000000000,STAR
3959,1237650000000000000,GALAXY
3960,1237650000000000000,GALAXY
3961,1237650000000000000,GALAXY
3962,1237650000000000000,GALAXY
3963,1237650000000000000,GALAXY
3964,1237650000000000000,GALAXY
3965,1237650000000000000,GALAXY
3966,1237650000000000000,GALAXY
3967,1237650000000000000,GALAXY
3968,1237650000000000000,GALAXY
3969,1237650000000000000,GALAXY
3970,1237650000000000000,GALAXY
3971,1237650000000000000,GALAXY
3972,1237650000000000000,GALAXY
3973,1237650000000000000,GALAXY
3974,1237650000000000000,GALAXY
3975,1237650000000000000,GALAXY
3976,1237650000000000000,GALAXY
3977,1237650000000000000,STAR
3978,1237650000000000000,GALAXY
3979,1237650000000000000,GALAXY
3980,1237650000000000000,GALAXY
3981,1237650000000000000,QSO
3982,1237650000000000000,GALAXY
3983,1237650000000000000,GALAXY
3984,1237650000000000000,GALAXY
3985,1237650000000000000,GALAXY
3986,1237650000000000000,GALAXY
3987,1237650000000000000,GALAXY
3988,1237650000000000000,GALAXY
3989,1237650000000000000,GALAXY
3990,1237650000000000000,GALAXY
3991,1237650000000000000,GALAXY
3992,1237650000000000000,GALAXY
3993,1237650000000000000,STAR
3994,1237650000000000000,GALAXY
3995,1237650000000000000,GALAXY
3996,1237650000000000000,GALAXY
3997,1237650000000000000,STAR
3998,1237650000000000000,GALAXY
3999,1237650000000000000,GALAXY
4000,1237650000000000000,GALAXY
4001,1237650000000000000,GALAXY
4002,1237650000000000000,GALAXY
4003,1237650000000000000,GALAXY
4004,1237650000000000000,GALAXY
4005,1237650000000000000,GALAXY
4006,1237650000000000000,GALAXY
4007,1237650000000000000,GALAXY
4008,1237650000000000000,GALAXY
4009,1237650000000000000,GALAXY
4010,1237650000000000000,GALAXY
4011,1237650000000000000,GALAXY
4012,1237650000000000000,GALAXY
4013,1237650000000000000,GALAXY
4014,1237650000000000000,STAR
4015,1237650000000000000,STAR
4016,1237650000000000000,GALAXY
4017,1237650000000000000,GALAXY
4018,1237650000000000000,GALAXY
4019,1237650000000000000,GALAXY
4020,1237650000000000000,GALAXY
4021,1237650000000000000,GALAXY
4022,1237650000000000000,GALAXY
4023,1237650000000000000,GALAXY
4024,1237650000000000000,GALAXY
4025,1237650000000000000,GALAXY
4026,1237650000000000000,GALAXY
4027,1237650000000000000,GALAXY
4028,1237650000000000000,GALAXY
4029,1237650000000000000,GALAXY
4030,1237650000000000000,GALAXY
4031,1237650000000000000,GALAXY
4032,1237650000000000000,STAR
4033,1237650000000000000,GALAXY
4034,1237650000000000000,STAR
4035,1237650000000000000,GALAXY
4036,1237650000000000000,STAR
4037,1237650000000000000,STAR
4038,1237650000000000000,QSO
4039,1237650000000000000,STAR
4040,1237650000000000000,STAR
4041,1237650000000000000,QSO
4042,1237650000000000000,STAR
4043,1237650000000000000,STAR
4044,1237650000000000000,STAR
4045,1237650000000000000,STAR
4046,1237650000000000000,STAR
4047,1237650000000000000,GALAXY
4048,1237650000000000000,STAR
4049,1237650000000000000,GALAXY
4050,1237650000000000000,GALAXY
4051,1237650000000000000,STAR
4052,1237650000000000000,GALAXY
4053,1237650000000000000,GALAXY
4054,1237650000000000000,GALAXY
4055,1237650000000000000,STAR
4056,1237650000000000000,GALAXY
4057,1237650000000000000,GALAXY
4058,1237650000000000000,GALAXY
4059,1237650000000000000,STAR
4060,1237650000000000000,GALAXY
4061,1237650000000000000,GALAXY
4062,1237650000000000000,STAR
4063,1237650000000000000,GALAXY
4064,1237650000000000000,GALAXY
4065,1237650000000000000,STAR
4066,1237650000000000000,GALAXY
4067,1237650000000000000,GALAXY
4068,1237650000000000000,GALAXY
4069,1237650000000000000,STAR
4070,1237650000000000000,QSO
4071,1237650000000000000,GALAXY
4072,1237650000000000000,GALAXY
4073,1237650000000000000,GALAXY
4074,1237650000000000000,GALAXY
4075,1237650000000000000,GALAXY
4076,1237650000000000000,GALAXY
4077,1237650000000000000,GALAXY
4078,1237650000000000000,GALAXY
4079,1237650000000000000,GALAXY
4080,1237650000000000000,STAR
4081,1237650000000000000,GALAXY
4082,1237650000000000000,GALAXY
4083,1237650000000000000,GALAXY
4084,1237650000000000000,GALAXY
4085,1237650000000000000,GALAXY
4086,1237650000000000000,GALAXY
4087,1237650000000000000,GALAXY
4088,1237650000000000000,STAR
4089,1237650000000000000,GALAXY
4090,1237650000000000000,GALAXY
4091,1237650000000000000,GALAXY
4092,1237650000000000000,STAR
4093,1237650000000000000,GALAXY
4094,1237650000000000000,GALAXY
4095,1237650000000000000,STAR
4096,1237650000000000000,QSO
4097,1237650000000000000,GALAXY
4098,1237650000000000000,GALAXY
4099,1237650000000000000,GALAXY
4100,1237650000000000000,GALAXY
4101,1237650000000000000,GALAXY
4102,1237650000000000000,GALAXY
4103,1237650000000000000,GALAXY
4104,1237650000000000000,GALAXY
4105,1237650000000000000,STAR
4106,1237650000000000000,QSO
4107,1237650000000000000,GALAXY
4108,1237650000000000000,GALAXY
4109,1237650000000000000,QSO
4110,1237650000000000000,GALAXY
4111,1237650000000000000,STAR
4112,1237650000000000000,GALAXY
4113,1237650000000000000,QSO
4114,1237650000000000000,GALAXY
4115,1237650000000000000,GALAXY
4116,1237650000000000000,GALAXY
4117,1237650000000000000,GALAXY
4118,1237650000000000000,GALAXY
4119,1237650000000000000,GALAXY
4120,1237650000000000000,GALAXY
4121,1237650000000000000,GALAXY
4122,1237650000000000000,GALAXY
4123,1237650000000000000,GALAXY
4124,1237650000000000000,GALAXY
4125,1237650000000000000,GALAXY
4126,1237650000000000000,GALAXY
4127,1237650000000000000,GALAXY
4128,1237650000000000000,QSO
4129,1237650000000000000,STAR
4130,1237650000000000000,GALAXY
4131,1237650000000000000,GALAXY
4132,1237650000000000000,STAR
4133,1237650000000000000,STAR
4134,1237650000000000000,STAR
4135,1237650000000000000,STAR
4136,1237650000000000000,GALAXY
4137,1237650000000000000,GALAXY
4138,1237650000000000000,GALAXY
4139,1237650000000000000,STAR
4140,1237650000000000000,GALAXY
4141,1237650000000000000,GALAXY
4142,1237650000000000000,GALAXY
4143,1237650000000000000,STAR
4144,1237650000000000000,GALAXY
4145,1237650000000000000,GALAXY
4146,1237650000000000000,GALAXY
4147,1237650000000000000,STAR
4148,1237650000000000000,GALAXY
4149,1237650000000000000,GALAXY
4150,1237650000000000000,GALAXY
4151,1237650000000000000,GALAXY
4152,1237650000000000000,STAR
4153,1237650000000000000,GALAXY
4154,1237650000000000000,GALAXY
4155,1237650000000000000,GALAXY
4156,1237650000000000000,GALAXY
4157,1237650000000000000,GALAXY
4158,1237650000000000000,GALAXY
4159,1237650000000000000,GALAXY
4160,1237650000000000000,STAR
4161,1237650000000000000,GALAXY
4162,1237650000000000000,GALAXY
4163,1237650000000000000,QSO
4164,1237650000000000000,GALAXY
4165,1237650000000000000,GALAXY
4166,1237650000000000000,GALAXY
4167,1237650000000000000,STAR
4168,1237650000000000000,GALAXY
4169,1237650000000000000,STAR
4170,1237650000000000000,QSO
4171,1237650000000000000,GALAXY
4172,1237650000000000000,STAR
4173,1237650000000000000,GALAXY
4174,1237650000000000000,QSO
4175,1237650000000000000,STAR
4176,1237650000000000000,STAR
4177,1237650000000000000,STAR
4178,1237650000000000000,GALAXY
4179,1237650000000000000,STAR
4180,1237650000000000000,STAR
4181,1237650000000000000,QSO
4182,1237650000000000000,GALAXY
4183,1237650000000000000,GALAXY
4184,1237650000000000000,GALAXY
4185,1237650000000000000,GALAXY
4186,1237650000000000000,STAR
4187,1237650000000000000,STAR
4188,1237650000000000000,QSO
4189,1237650000000000000,GALAXY
4190,1237650000000000000,STAR
4191,1237650000000000000,STAR
4192,1237650000000000000,GALAXY
4193,1237650000000000000,GALAXY
4194,1237650000000000000,GALAXY
4195,1237650000000000000,GALAXY
4196,1237650000000000000,QSO
4197,1237650000000000000,GALAXY
4198,1237650000000000000,GALAXY
4199,1237650000000000000,STAR
4200,1237650000000000000,STAR
4201,1237650000000000000,GALAXY
4202,1237650000000000000,GALAXY
4203,1237650000000000000,GALAXY
4204,1237650000000000000,GALAXY
4205,1237650000000000000,QSO
4206,1237650000000000000,GALAXY
4207,1237650000000000000,GALAXY
4208,1237650000000000000,GALAXY
4209,1237650000000000000,GALAXY
4210,1237650000000000000,QSO
4211,1237650000000000000,GALAXY
4212,1237650000000000000,GALAXY
4213,1237650000000000000,QSO
4214,1237650000000000000,GALAXY
4215,1237650000000000000,GALAXY
4216,1237650000000000000,GALAXY
4217,1237650000000000000,GALAXY
4218,1237650000000000000,GALAXY
4219,1237650000000000000,GALAXY
4220,1237650000000000000,GALAXY
4221,1237650000000000000,GALAXY
4222,1237650000000000000,GALAXY
4223,1237650000000000000,GALAXY
4224,1237650000000000000,GALAXY
4225,1237650000000000000,GALAXY
4226,1237650000000000000,QSO
4227,1237650000000000000,GALAXY
4228,1237650000000000000,GALAXY
4229,1237650000000000000,STAR
4230,1237650000000000000,GALAXY
4231,1237650000000000000,GALAXY
4232,1237650000000000000,STAR
4233,1237650000000000000,GALAXY
4234,1237650000000000000,GALAXY
4235,1237650000000000000,STAR
4236,1237650000000000000,GALAXY
4237,1237650000000000000,QSO
4238,1237650000000000000,GALAXY
4239,1237650000000000000,STAR
4240,1237650000000000000,GALAXY
4241,1237650000000000000,GALAXY
4242,1237650000000000000,STAR
4243,1237650000000000000,GALAXY
4244,1237650000000000000,STAR
4245,1237650000000000000,GALAXY
4246,1237650000000000000,QSO
4247,1237650000000000000,QSO
4248,1237650000000000000,STAR
4249,1237650000000000000,GALAXY
4250,1237650000000000000,GALAXY
4251,1237650000000000000,STAR
4252,1237650000000000000,STAR
4253,1237650000000000000,QSO
4254,1237650000000000000,QSO
4255,1237650000000000000,STAR
4256,1237650000000000000,GALAXY
4257,1237650000000000000,GALAXY
4258,1237650000000000000,QSO
4259,1237650000000000000,STAR
4260,1237650000000000000,GALAXY
4261,1237650000000000000,GALAXY
4262,1237650000000000000,GALAXY
4263,1237650000000000000,STAR
4264,1237650000000000000,GALAXY
4265,1237650000000000000,STAR
4266,1237650000000000000,QSO
4267,1237650000000000000,GALAXY
4268,1237650000000000000,GALAXY
4269,1237650000000000000,GALAXY
4270,1237650000000000000,GALAXY
4271,1237650000000000000,QSO
4272,1237650000000000000,STAR
4273,1237650000000000000,GALAXY
4274,1237650000000000000,GALAXY
4275,1237650000000000000,GALAXY
4276,1237650000000000000,GALAXY
4277,1237650000000000000,STAR
4278,1237650000000000000,GALAXY
4279,1237650000000000000,GALAXY
4280,1237650000000000000,GALAXY
4281,1237650000000000000,STAR
4282,1237650000000000000,GALAXY
4283,1237650000000000000,GALAXY
4284,1237650000000000000,QSO
4285,1237650000000000000,GALAXY
4286,1237650000000000000,QSO
4287,1237650000000000000,STAR
4288,1237650000000000000,QSO
4289,1237650000000000000,STAR
4290,1237650000000000000,STAR
4291,1237650000000000000,STAR
4292,1237650000000000000,GALAXY
4293,1237650000000000000,STAR
4294,1237650000000000000,GALAXY
4295,1237650000000000000,STAR
4296,1237650000000000000,GALAXY
4297,1237650000000000000,STAR
4298,1237650000000000000,STAR
4299,1237650000000000000,GALAXY
4300,1237650000000000000,STAR
4301,1237650000000000000,STAR
4302,1237650000000000000,STAR
4303,1237650000000000000,STAR
4304,1237650000000000000,STAR
4305,1237650000000000000,GALAXY
4306,1237650000000000000,STAR
4307,1237650000000000000,QSO
4308,1237650000000000000,STAR
4309,1237650000000000000,STAR
4310,1237650000000000000,GALAXY
4311,1237650000000000000,STAR
4312,1237650000000000000,STAR
4313,1237650000000000000,STAR
4314,1237650000000000000,STAR
4315,1237650000000000000,GALAXY
4316,1237650000000000000,STAR
4317,1237650000000000000,STAR
4318,1237650000000000000,STAR
4319,1237650000000000000,STAR
4320,1237650000000000000,STAR
4321,1237650000000000000,GALAXY
4322,1237650000000000000,STAR
4323,1237650000000000000,QSO
4324,1237650000000000000,STAR
4325,1237650000000000000,STAR
4326,1237650000000000000,STAR
4327,1237650000000000000,GALAXY
4328,1237650000000000000,QSO
4329,1237650000000000000,STAR
4330,1237650000000000000,STAR
4331,1237650000000000000,STAR
4332,1237650000000000000,STAR
4333,1237650000000000000,GALAXY
4334,1237650000000000000,STAR
4335,1237650000000000000,GALAXY
4336,1237650000000000000,GALAXY
4337,1237650000000000000,STAR
4338,1237650000000000000,QSO
4339,1237650000000000000,STAR
4340,1237650000000000000,GALAXY
4341,1237650000000000000,GALAXY
4342,1237650000000000000,GALAXY
4343,1237650000000000000,GALAXY
4344,1237650000000000000,GALAXY
4345,1237650000000000000,STAR
4346,1237650000000000000,GALAXY
4347,1237650000000000000,GALAXY
4348,1237650000000000000,STAR
4349,1237650000000000000,GALAXY
4350,1237650000000000000,QSO
4351,1237650000000000000,GALAXY
4352,1237650000000000000,STAR
4353,1237650000000000000,STAR
4354,1237650000000000000,GALAXY
4355,1237650000000000000,STAR
4356,1237650000000000000,GALAXY
4357,1237650000000000000,GALAXY
4358,1237650000000000000,STAR
4359,1237650000000000000,STAR
4360,1237650000000000000,STAR
4361,1237650000000000000,STAR
4362,1237650000000000000,GALAXY
4363,1237650000000000000,STAR
4364,1237650000000000000,GALAXY
4365,1237650000000000000,QSO
4366,1237650000000000000,GALAXY
4367,1237650000000000000,STAR
4368,1237650000000000000,GALAXY
4369,1237650000000000000,STAR
4370,1237650000000000000,STAR
4371,1237650000000000000,STAR
4372,1237650000000000000,STAR
4373,1237650000000000000,STAR
4374,1237650000000000000,GALAXY
4375,1237650000000000000,STAR
4376,1237650000000000000,STAR
4377,1237650000000000000,STAR
4378,1237650000000000000,GALAXY
4379,1237650000000000000,STAR
4380,1237650000000000000,STAR
4381,1237650000000000000,GALAXY
4382,1237650000000000000,STAR
4383,1237650000000000000,GALAXY
4384,1237650000000000000,QSO
4385,1237650000000000000,STAR
4386,1237650000000000000,STAR
4387,1237650000000000000,GALAXY
4388,1237650000000000000,GALAXY
4389,1237650000000000000,GALAXY
4390,1237650000000000000,GALAXY
4391,1237650000000000000,QSO
4392,1237650000000000000,GALAXY
4393,1237650000000000000,STAR
4394,1237650000000000000,STAR
4395,1237650000000000000,GALAXY
4396,1237650000000000000,GALAXY
4397,1237650000000000000,GALAXY
4398,1237650000000000000,STAR
4399,1237650000000000000,GALAXY
4400,1237650000000000000,GALAXY
4401,1237650000000000000,GALAXY
4402,1237650000000000000,STAR
4403,1237650000000000000,GALAXY
4404,1237650000000000000,GALAXY
4405,1237650000000000000,GALAXY
4406,1237650000000000000,GALAXY
4407,1237650000000000000,GALAXY
4408,1237650000000000000,GALAXY
4409,1237650000000000000,GALAXY
4410,1237650000000000000,GALAXY
4411,1237650000000000000,GALAXY
4412,1237650000000000000,GALAXY
4413,1237650000000000000,GALAXY
4414,1237650000000000000,GALAXY
4415,1237650000000000000,GALAXY
4416,1237650000000000000,STAR
4417,1237650000000000000,QSO
4418,1237650000000000000,GALAXY
4419,1237650000000000000,STAR
4420,1237650000000000000,GALAXY
4421,1237650000000000000,GALAXY
4422,1237650000000000000,QSO
4423,1237650000000000000,QSO
4424,1237650000000000000,GALAXY
4425,1237650000000000000,GALAXY
4426,1237650000000000000,GALAXY
4427,1237650000000000000,GALAXY
4428,1237650000000000000,STAR
4429,1237650000000000000,GALAXY
4430,1237650000000000000,QSO
4431,1237650000000000000,STAR
4432,1237650000000000000,GALAXY
4433,1237650000000000000,GALAXY
4434,1237650000000000000,GALAXY
4435,1237650000000000000,GALAXY
4436,1237650000000000000,GALAXY
4437,1237650000000000000,STAR
4438,1237650000000000000,GALAXY
4439,1237650000000000000,STAR
4440,1237650000000000000,STAR
4441,1237650000000000000,GALAXY
4442,1237650000000000000,STAR
4443,1237650000000000000,STAR
4444,1237650000000000000,STAR
4445,1237650000000000000,STAR
4446,1237650000000000000,STAR
4447,1237650000000000000,STAR
4448,1237650000000000000,STAR
4449,1237650000000000000,STAR
4450,1237650000000000000,GALAXY
4451,1237650000000000000,GALAXY
4452,1237650000000000000,STAR
4453,1237650000000000000,STAR
4454,1237650000000000000,STAR
4455,1237650000000000000,STAR
4456,1237650000000000000,GALAXY
4457,1237650000000000000,STAR
4458,1237650000000000000,STAR
4459,1237650000000000000,STAR
4460,1237650000000000000,STAR
4461,1237650000000000000,GALAXY
4462,1237650000000000000,STAR
4463,1237650000000000000,STAR
4464,1237650000000000000,STAR
4465,1237650000000000000,GALAXY
4466,1237650000000000000,GALAXY
4467,1237650000000000000,STAR
4468,1237650000000000000,GALAXY
4469,1237650000000000000,GALAXY
4470,1237650000000000000,GALAXY
4471,1237650000000000000,GALAXY
4472,1237650000000000000,STAR
4473,1237650000000000000,STAR
4474,1237650000000000000,STAR
4475,1237650000000000000,STAR
4476,1237650000000000000,STAR
4477,1237650000000000000,STAR
4478,1237650000000000000,QSO
4479,1237650000000000000,STAR
4480,1237650000000000000,STAR
4481,1237650000000000000,GALAXY
4482,1237650000000000000,STAR
4483,1237650000000000000,STAR
4484,1237650000000000000,GALAXY
4485,1237650000000000000,STAR
4486,1237650000000000000,STAR
4487,1237650000000000000,GALAXY
4488,1237650000000000000,GALAXY
4489,1237650000000000000,GALAXY
4490,1237650000000000000,GALAXY
4491,1237650000000000000,GALAXY
4492,1237650000000000000,STAR
4493,1237650000000000000,STAR
4494,1237650000000000000,STAR
4495,1237650000000000000,GALAXY
4496,1237650000000000000,STAR
4497,1237650000000000000,STAR
4498,1237650000000000000,STAR
4499,1237650000000000000,QSO
4500,1237650000000000000,STAR
4501,1237650000000000000,STAR
4502,1237650000000000000,STAR
4503,1237650000000000000,GALAXY
4504,1237650000000000000,QSO
4505,1237650000000000000,GALAXY
4506,1237650000000000000,STAR
4507,1237650000000000000,STAR
4508,1237650000000000000,STAR
4509,1237650000000000000,STAR
4510,1237650000000000000,STAR
4511,1237650000000000000,STAR
4512,1237650000000000000,STAR
4513,1237650000000000000,STAR
4514,1237650000000000000,GALAXY
4515,1237650000000000000,STAR
4516,1237650000000000000,STAR
4517,1237650000000000000,STAR
4518,1237650000000000000,STAR
4519,1237650000000000000,STAR
4520,1237650000000000000,STAR
4521,1237650000000000000,STAR
4522,1237650000000000000,STAR
4523,1237650000000000000,GALAXY
4524,1237650000000000000,GALAXY
4525,1237650000000000000,GALAXY
4526,1237650000000000000,STAR
4527,1237650000000000000,STAR
4528,1237650000000000000,STAR
4529,1237650000000000000,STAR
4530,1237650000000000000,STAR
4531,1237650000000000000,STAR
4532,1237650000000000000,STAR
4533,1237650000000000000,STAR
4534,1237650000000000000,STAR
4535,1237650000000000000,STAR
4536,1237650000000000000,STAR
4537,1237650000000000000,STAR
4538,1237650000000000000,GALAXY
4539,1237650000000000000,STAR
4540,1237650000000000000,QSO
4541,1237650000000000000,GALAXY
4542,1237650000000000000,GALAXY
4543,1237650000000000000,GALAXY
4544,1237650000000000000,STAR
4545,1237650000000000000,STAR
4546,1237650000000000000,STAR
4547,1237650000000000000,STAR
4548,1237650000000000000,GALAXY
4549,1237650000000000000,STAR
4550,1237650000000000000,STAR
4551,1237650000000000000,STAR
4552,1237650000000000000,STAR
4553,1237650000000000000,GALAXY
4554,1237650000000000000,GALAXY
4555,1237650000000000000,STAR
4556,1237650000000000000,STAR
4557,1237650000000000000,QSO
4558,1237650000000000000,STAR
4559,1237650000000000000,STAR
4560,1237650000000000000,STAR
4561,1237650000000000000,GALAXY
4562,1237650000000000000,GALAXY
4563,1237650000000000000,STAR
4564,1237650000000000000,STAR
4565,1237650000000000000,STAR
4566,1237650000000000000,STAR
4567,1237650000000000000,GALAXY
4568,1237650000000000000,GALAXY
4569,1237650000000000000,STAR
4570,1237650000000000000,STAR
4571,1237650000000000000,STAR
4572,1237650000000000000,GALAXY
4573,1237650000000000000,QSO
4574,1237650000000000000,STAR
4575,1237650000000000000,STAR
4576,1237650000000000000,STAR
4577,1237650000000000000,QSO
4578,1237650000000000000,STAR
4579,1237650000000000000,STAR
4580,1237650000000000000,STAR
4581,1237650000000000000,STAR
4582,1237650000000000000,STAR
4583,1237650000000000000,QSO
4584,1237650000000000000,GALAXY
4585,1237650000000000000,GALAXY
4586,1237650000000000000,GALAXY
4587,1237650000000000000,GALAXY
4588,1237650000000000000,GALAXY
4589,1237650000000000000,STAR
4590,1237650000000000000,GALAXY
4591,1237650000000000000,GALAXY
4592,1237650000000000000,STAR
4593,1237650000000000000,QSO
4594,1237650000000000000,GALAXY
4595,1237650000000000000,STAR
4596,1237650000000000000,QSO
4597,1237650000000000000,GALAXY
4598,1237650000000000000,GALAXY
4599,1237650000000000000,STAR
4600,1237650000000000000,GALAXY
4601,1237650000000000000,GALAXY
4602,1237650000000000000,GALAXY
4603,1237650000000000000,GALAXY
4604,1237650000000000000,STAR
4605,1237650000000000000,GALAXY
4606,1237650000000000000,STAR
4607,1237650000000000000,GALAXY
4608,1237650000000000000,GALAXY
4609,1237650000000000000,STAR
4610,1237650000000000000,GALAXY
4611,1237650000000000000,GALAXY
4612,1237650000000000000,QSO
4613,1237650000000000000,GALAXY
4614,1237650000000000000,GALAXY
4615,1237650000000000000,GALAXY
4616,1237650000000000000,GALAXY
4617,1237650000000000000,GALAXY
4618,1237650000000000000,GALAXY
4619,1237650000000000000,GALAXY
4620,1237650000000000000,STAR
4621,1237650000000000000,GALAXY
4622,1237650000000000000,QSO
4623,1237650000000000000,GALAXY
4624,1237650000000000000,STAR
4625,1237650000000000000,GALAXY
4626,1237650000000000000,GALAXY
4627,1237650000000000000,STAR
4628,1237650000000000000,STAR
4629,1237650000000000000,GALAXY
4630,1237650000000000000,GALAXY
4631,1237650000000000000,GALAXY
4632,1237650000000000000,GALAXY
4633,1237650000000000000,STAR
4634,1237650000000000000,GALAXY
4635,1237650000000000000,GALAXY
4636,1237650000000000000,GALAXY
4637,1237650000000000000,GALAXY
4638,1237650000000000000,GALAXY
4639,1237650000000000000,QSO
4640,1237650000000000000,QSO
4641,1237650000000000000,GALAXY
4642,1237650000000000000,GALAXY
4643,1237650000000000000,GALAXY
4644,1237650000000000000,STAR
4645,1237650000000000000,GALAXY
4646,1237650000000000000,STAR
4647,1237650000000000000,GALAXY
4648,1237650000000000000,GALAXY
4649,1237650000000000000,QSO
4650,1237650000000000000,QSO
4651,1237650000000000000,GALAXY
4652,1237650000000000000,GALAXY
4653,1237650000000000000,GALAXY
4654,1237650000000000000,GALAXY
4655,1237650000000000000,STAR
4656,1237650000000000000,GALAXY
4657,1237650000000000000,STAR
4658,1237650000000000000,STAR
4659,1237650000000000000,GALAXY
4660,1237650000000000000,GALAXY
4661,1237650000000000000,GALAXY
4662,1237650000000000000,GALAXY
4663,1237650000000000000,QSO
4664,1237650000000000000,GALAXY
4665,1237650000000000000,GALAXY
4666,1237650000000000000,QSO
4667,1237650000000000000,QSO
4668,1237650000000000000,QSO
4669,1237650000000000000,GALAXY
4670,1237650000000000000,QSO
4671,1237650000000000000,GALAXY
4672,1237650000000000000,QSO
4673,1237650000000000000,QSO
4674,1237650000000000000,GALAXY
4675,1237650000000000000,STAR
4676,1237650000000000000,GALAXY
4677,1237650000000000000,GALAXY
4678,1237650000000000000,GALAXY
4679,1237650000000000000,GALAXY
4680,1237650000000000000,GALAXY
4681,1237650000000000000,GALAXY
4682,1237650000000000000,GALAXY
4683,1237650000000000000,GALAXY
4684,1237650000000000000,QSO
4685,1237650000000000000,GALAXY
4686,1237650000000000000,GALAXY
4687,1237650000000000000,STAR
4688,1237650000000000000,STAR
4689,1237650000000000000,QSO
4690,1237650000000000000,QSO
4691,1237650000000000000,QSO
4692,1237650000000000000,GALAXY
4693,1237650000000000000,STAR
4694,1237650000000000000,GALAXY
4695,1237650000000000000,GALAXY
4696,1237650000000000000,QSO
4697,1237650000000000000,GALAXY
4698,1237650000000000000,STAR
4699,1237650000000000000,GALAXY
4700,1237650000000000000,GALAXY
4701,1237650000000000000,STAR
4702,1237650000000000000,GALAXY
4703,1237650000000000000,GALAXY
4704,1237650000000000000,GALAXY
4705,1237650000000000000,GALAXY
4706,1237650000000000000,QSO
4707,1237650000000000000,GALAXY
4708,1237650000000000000,QSO
4709,1237650000000000000,GALAXY
4710,1237650000000000000,GALAXY
4711,1237650000000000000,GALAXY
4712,1237650000000000000,QSO
4713,1237650000000000000,STAR
4714,1237650000000000000,GALAXY
4715,1237650000000000000,GALAXY
4716,1237650000000000000,GALAXY
4717,1237650000000000000,GALAXY
4718,1237650000000000000,GALAXY
4719,1237650000000000000,STAR
